日期,strategy,benchmark,excess_return,rebalance
2023-03-15,1.0835608407747244,1.1276750051416384,-0.044114164366914066,False
2023-03-16,1.095053196227794,1.1282054057564703,-0.03315220952867626,False
2023-03-17,1.0956124068461315,1.1294015132654276,-0.03378910641929611,False
2023-03-20,1.1118277274292525,1.1327841702477728,-0.02095644281852027,False
2023-03-21,1.1133786092275273,1.132740872238399,-0.019362263010871628,False
2023-03-22,1.1040333845804982,1.131642185250533,-0.027608800670034794,False
2023-03-23,1.115902049359751,1.1328004070012883,-0.016898357641537354,False
2023-03-24,1.1120958226506468,1.1329248887782384,-0.02082906612759161,False
2023-03-27,1.1098459391078845,1.1328220560059752,-0.02297611689809065,False
2023-03-28,1.1096112122251116,1.132275418637628,-0.02266420641251643,False
2023-03-29,1.1210150935775927,1.1327083987313684,-0.011693305153775757,False
2023-03-30,1.126897925478297,1.1332929218579175,-0.006394996379620599,False
2023-03-31,1.1364299269359919,1.1344998538692184,0.0019300730667735078,False
2023-04-03,1.1294909932962094,1.1342130045571153,-0.004722011260905878,False
2023-04-04,1.1325283410745315,1.1355011203359926,-0.0029727792614611115,False
2023-04-06,1.1417749800479398,1.1370814976781443,0.004693482369795499,False
2023-04-07,1.1415524018390992,1.137611898292976,0.003940503546123297,False
2023-04-10,1.1366093544889884,1.1368108851195566,-0.00020153063056826959,False
2023-04-11,1.1401555859290795,1.1378770986003917,0.0022784873286878504,False
2023-04-12,1.1418961075627039,1.1389108385741966,0.0029852689885072614,False
2023-04-13,1.146737589454092,1.1388675405648223,0.007870048889269787,False
2023-04-14,1.1499535618443044,1.1397822110128486,0.010171350831455817,False
2023-04-17,1.1477552890454923,1.1395657209659786,0.008189568079513654,False
2023-04-18,1.146141073908072,1.1393275819144215,0.0068134919936504446,False
2023-04-19,1.1438421893802948,1.1390677938581775,0.004774395522117336,False
2023-04-20,1.1435846028476182,1.1394033534308259,0.004181249416792321,False
2023-04-21,1.1385637393901242,1.1379961681261703,0.0005675712639539032,False
2023-04-24,1.1371386295904313,1.1377959148328156,-0.0006572852423842868,False
2023-04-25,1.135275210085905,1.1383858502105364,-0.0031106401246314697,False
2023-04-26,1.1384974075019638,1.139051557104662,-0.0005541496026981729,False
2023-04-27,1.1468678981460938,1.1405561629304093,0.006311735215684511,False
2023-04-28,1.1464429987050322,1.140583224186268,0.0058597745187642936,False
2023-05-04,1.1491206627782353,1.1437602156240867,0.005360447154148629,False
2023-05-05,1.1594083090532703,1.1448751393654677,0.014533169687802605,False
2023-05-08,1.1561616916434423,1.1448697271142958,0.011291964529146492,False
2023-05-09,1.152762360114643,1.1448859638678113,0.007876396246831785,False
2023-05-10,1.1552256345406762,1.1456220300271693,0.009603604513506836,False
2023-05-11,1.1538539173330686,1.1464230432005886,0.007430874132480003,False
2023-05-12,1.1518631741324696,1.1453568297197536,0.006506344412716025,False
2023-05-15,1.1581022258229852,1.1465799984845695,0.01152222733841568,False
2023-05-16,1.1549518678487904,1.146000887609192,0.008950980239598394,False
2023-05-17,1.1550723879923144,1.1456166177759977,0.009455770216316717,False
2023-05-18,1.1627514663538767,1.1453351807150667,0.017416285638810036,False
2023-05-19,1.1614072448424626,1.1451132784170248,0.01629396642543779,False
2023-05-22,1.1642665775365575,1.1463364471818407,0.0179301303547168,False
2023-05-23,1.156904222763391,1.1462606756654363,0.010643547097954675,False
2023-05-24,1.1540949902082533,1.1462769124189514,0.007818077789301991,False
2023-05-25,1.1526805630653405,1.1456545035342,0.007026059531140438,False
2023-05-26,1.158073380647916,1.145151164175227,0.012922216472688985,False
2023-05-29,1.1537034852819905,1.1453838909756124,0.008319594306378075,False
2023-05-30,1.1549761903720237,1.1455029605013909,0.009473229870632816,False
2023-05-31,1.1550145149616933,1.1467802517779244,0.008234263183768853,False
2023-06-01,1.1601944651167675,1.1473268891462713,0.012867575970496148,False
2023-06-02,1.1747239458503795,1.1481549635755497,0.026568982274829844,False
2023-06-05,1.1678446625105772,1.1472186441228365,0.020626018387740697,False
2023-06-06,1.1730449110395802,1.1474351341697067,0.025609776869873535,False
2023-06-07,1.1727545204187608,1.1479492980310229,0.02480522238773797,False
2023-06-08,1.1747082180001414,1.1476083262072025,0.027099891792938813,False
2023-06-09,1.1796461958118993,1.1491183442841213,0.030527851527778038,False
2023-06-12,1.1856445911557552,1.1497894634294188,0.03585512772633637,False
2023-06-13,1.194703811861149,1.1512670079993073,0.04343680386184179,False
2023-06-14,1.1929047359711356,1.1512940692551659,0.04161066671596969,False
2023-06-15,1.1950349481844773,1.150796142147365,0.04423880603711239,False
2023-06-16,1.2006663085683948,1.1509639219336891,0.04970238663470572,False
2023-06-19,1.19722318392323,1.1501033739973805,0.04711980992584941,False
2023-06-20,1.197069387893173,1.150087137243865,0.046982250649308055,False
2023-06-21,1.19037480091806,1.1487719602091293,0.04160284070893061,False
2023-06-26,1.1825477254573205,1.1483552168689044,0.03419250858841605,False
2023-06-27,1.190292162369823,1.1485717069157746,0.041720455454048455,False
2023-06-28,1.189079791690806,1.1484255761341373,0.040654215556668705,False
2023-06-29,1.1887518519625389,1.148734074450927,0.04001777751161195,False
2023-06-30,1.195518962678872,1.1501196107508957,0.045399351927976284,False
2023-07-03,1.1996302396494791,1.1512453589946203,0.0483848806548588,False
2023-07-04,1.2000943285891281,1.1518515311258564,0.04824279746327176,False
2023-07-05,1.1958565034402981,1.1515592695625818,0.044297233877716335,False
2023-07-06,1.1864108890062928,1.1513698407715705,0.035041048234722316,False
2023-07-07,1.1840147254618483,1.1514510245391467,0.032563700922701555,False
2023-07-10,1.1874403081925546,1.1520842579262418,0.03535605026631283,False
2023-07-11,1.1909233008806348,1.1529448058625504,0.03797849501808437,False
2023-07-12,1.1978374308639277,1.1525064135176386,0.04533101734628908,False
2023-07-13,1.2106728375393825,1.1540489051015879,0.05662393243779462,False
2023-07-14,1.2074159878929938,1.1535130922355845,0.053902895657409244,False
2023-07-17,1.2108357874843358,1.1540705541062748,0.05676523337806105,False
2023-07-18,1.214058439535585,1.154698375242198,0.059360064293386916,False
2023-07-19,1.2210087226707325,1.1559161317558424,0.06509259091489006,False
2023-07-20,1.2170366616778605,1.1554290291503848,0.0616076325274757,False
2023-07-21,1.2128417092253416,1.1557700009742051,0.0570717082511365,False
2023-07-24,1.2101481545405128,1.1557700009742051,0.05437815356630771,False
2023-07-25,1.2144088212198074,1.1553045473734345,0.05910427384637296,False
2023-07-26,1.2133053249846586,1.1552450126105451,0.058060312374113465,False
2023-07-27,1.218902981129583,1.1558511847417814,0.06305179638780167,False
2023-07-28,1.2210237803494097,1.1561542708073995,0.0648695095420102,False
2023-07-31,1.2225252500847275,1.1563761731054416,0.06614907697928585,True
2023-08-01,1.219195914893812,1.1567171449292617,0.062478769964550374,False
2023-08-02,1.2083127778966825,1.156581838649968,0.05173093924671446,False
2023-08-03,1.2033638947722176,1.1572529577952653,0.046110936976952344,False
2023-08-04,1.201972992789637,1.1577725339077536,0.0442004588818834,False
2023-08-07,1.2056373412702102,1.157869954428845,0.047767386841365056,False
2023-08-08,1.2001727468516235,1.1580702077221998,0.04210253912942363,False
2023-08-09,1.199198558796434,1.1580160852104824,0.04118247358595162,False
2023-08-10,1.1994198193521408,1.157875366680017,0.04154445267212381,False
2023-08-11,1.197227334160716,1.1570256432460517,0.0402016909146643,False
2023-08-14,1.198691510908564,1.1578212441682993,0.04087026674026473,False
2023-08-15,1.1925140243261767,1.1590985354448329,0.033415488881343824,False
2023-08-16,1.1903790582106937,1.1591959559659246,0.031183102244769056,False
2023-08-17,1.186476928110196,1.1595748135479471,0.02690211456224878,False
2023-08-18,1.1802526245750773,1.1587846248768712,0.02146799969820612,False
2023-08-21,1.1824552122785292,1.1592987887381876,0.023156423540341642,False
2023-08-22,1.184936958805221,1.1596992953248975,0.025237663480323524,False
2023-08-23,1.1894355394915364,1.1589361679096803,0.030499371581856005,False
2023-08-24,1.187631649091624,1.1596235238084929,0.028008125283131236,False
2023-08-25,1.1857760887017266,1.1586493185975775,0.0271267701041491,False
2023-08-28,1.190920761044361,1.1588008616303866,0.03211989941397442,False
2023-08-29,1.2030476216646382,1.1596992953248975,0.04334832633974073,False
2023-08-30,1.2063387338016582,1.160300055204962,0.04603867859669619,False
2023-08-31,1.209037070026982,1.1605273697541756,0.04850970027280632,False
2023-09-01,1.2065438147362522,1.1602026346838703,0.04634118005238186,False
2023-09-04,1.2114072631116335,1.16038665122371,0.051020611887923506,False
2023-09-05,1.2069065259934924,1.1599320221252827,0.04697450386820967,False
2023-09-06,1.2035011857796154,1.158963229165539,0.044537956614076446,False
2023-09-07,1.199724505292244,1.157344966065185,0.04237953922705895,False
2023-09-08,1.2049708376923238,1.1570472922507387,0.04792354544158517,False
2023-09-11,1.208062046784109,1.157366615069872,0.05069543171423696,False
2023-09-12,1.203993671465432,1.1571447127718304,0.04684895869360162,False
2023-09-13,1.2041624444014296,1.1573070803069827,0.046855364094446905,False
2023-09-14,1.2127477097183677,1.1586547308487494,0.05409297886961828,False
2023-09-15,1.2032672967341675,1.1575398071073681,0.0457274896267994,False
2023-09-18,1.1985116142098264,1.1569606962319907,0.04155091797783572,False
2023-09-19,1.200538810718225,1.1572529577952653,0.04328585292295983,False
2023-09-20,1.1976636757658157,1.157588517367914,0.04007515839790177,False
2023-09-21,1.1880498282959857,1.1572854313022958,0.030764396993689935,False
2023-09-22,1.1904991924058688,1.157566868363227,0.03293232404264179,False
2023-09-25,1.1903991356646966,1.1575776928655703,0.032821442799126244,False
2023-09-26,1.1788744073594521,1.1570797657577692,0.021794641601682985,False
2023-09-27,1.168579454588155,1.1558349479882664,0.012744506599888572,False
2023-09-28,1.1527031344619991,1.1552179513546863,-0.0025148168926871772,False
2023-10-09,1.1473870640473394,1.1555535109273352,-0.008166446879995792,False
2023-10-10,1.1657000289588517,1.1536483985148782,0.012051630443973504,False
2023-10-11,1.1714206245213705,1.1532966021887143,0.018124022332656198,False
2023-10-12,1.1738558131386456,1.154351991167206,0.019503821971439628,False
2023-10-13,1.166005816687756,1.1544007014277518,0.011605115260004295,False
2023-10-16,1.1747001473720287,1.1552179513546863,0.019482196017342357,False
2023-10-17,1.1783795629009282,1.1555372741738197,0.022842288727108473,False
2023-10-18,1.1762921237352923,1.1555805721831938,0.020711551552098584,False
2023-10-19,1.1712138451851155,1.1542978686554886,0.016915976529626953,False
2023-10-20,1.169699326302985,1.154682138488683,0.015017187814301947,False
2023-10-23,1.1674732211781198,1.1539460723293247,0.013527148848795134,False
2023-10-24,1.1707333856088349,1.1538324150547177,0.01690097055411721,False
2023-10-25,1.1631581557827637,1.1545847179675914,0.00857343781517228,False
2023-10-26,1.15885386706413,1.1555697476808502,0.003284119383279771,False
2023-10-27,1.1633863459876053,1.1569173982226166,0.006468947764988631,False
2023-10-30,1.168527527178948,1.1579998484569671,0.010527678721980793,False
2023-10-31,1.1689731918092114,1.1585789593323446,0.010394232476866883,False
2023-11-01,1.172490171419598,1.1584490653042225,0.014041106115375568,False
2023-11-02,1.1828471738143107,1.1589307556585084,0.023916418155802255,False
2023-11-03,1.1919510613087152,1.1595748135479471,0.032376247760768084,False
2023-11-06,1.1944172136358744,1.1605544310100342,0.03386278262584019,False
2023-11-07,1.1899410021021337,1.1602188714373856,0.02972213066474816,False
2023-11-08,1.1883503279583942,1.1600998019116069,0.02825052604678735,False
2023-11-09,1.184386682809751,1.1597263565807563,0.02466032622899461,False
2023-11-10,1.1870872799951961,1.160337940963164,0.026749339032032138,False
2023-11-13,1.1896291104474974,1.1606085535217516,0.02902055692574579,False
2023-11-14,1.2005827310499697,1.1610740071225225,0.0395087239274472,False
2023-11-15,1.2130588926136523,1.1621997553662469,0.05085913724740543,False
2023-11-16,1.2101764148756575,1.1616531179979002,0.04852329687775736,False
2023-11-17,1.2093035498434725,1.1623242371431972,0.04697931270027533,False
2023-11-20,1.2098044769325933,1.1617505385189915,0.04805393841360184,False
2023-11-21,1.2070452038367943,1.1618208977842244,0.045224306052569885,False
2023-11-22,1.2057654725769378,1.1604948962471449,0.04527057632979292,False
2023-11-23,1.2063098666439038,1.1602026346838703,0.04610723196003352,False
2023-11-24,1.2024746813372407,1.1597155320784127,0.042759149258827955,False
2023-11-27,1.2066242910667273,1.1599753201346565,0.046648970932070766,False
2023-11-28,1.207515379487442,1.1608358680709654,0.04667951141647664,False
2023-11-29,1.2080689231233628,1.1608412803221373,0.04722764280122549,False
2023-11-30,1.208446420224878,1.1612471991600186,0.0471992210648593,False
2023-12-01,1.209239252577633,1.161431215699858,0.047808036877774907,False
2023-12-04,1.210513398349005,1.162156457356873,0.04835694099213206,False
2023-12-05,1.20181561578122,1.1599374343764546,0.04187818140476551,False
2023-12-06,1.202421538934923,1.1598941363670805,0.0425274025678426,False
2023-12-07,1.2049336373757382,1.1599157853717676,0.04501785200397057,False
2023-12-08,1.2067769876570082,1.160343353214336,0.046433634442672345,False
2023-12-11,1.202378183575554,1.1612471991600186,0.04113098441553542,False
2023-12-12,1.2047204570644667,1.1610794193736944,0.04364103769077232,False
